codigo_postal;municipio_nombre
18192;Quéntar
18193;Monachil
18194;Churriana de la Vega
18195;Cúllar Vega
18196;Monachil
18197;Pulianas
18198;Huétor Vega
18199;Cájar
18200;Maracena
18210;Peligros
18211;Cogollos de la Vega
18212;Güevéjar
18213;Jun
18214;Nívar
18220;Albolote
18230;Atarfe
18230;Montefrío
18240;Pinos Puente
18247;Moclín
18248;Moclín
18249;Moclín
18250;Pinos Puente
18250;Valderrubio
18260;Íllora
18270;Montefrío
18280;Algarinejo
18290;Albolote
18290;Atarfe
18290;Calicasas
18291;Pinos Puente
18292;Atarfe
18293;Íllora
18294;Íllora
18295;Algarinejo
18300;Loja
18310;Salar
18311;Loja
18311;Zagra
18312;Iznájar
18312;Loja
18313;Loja
18314;Loja
18320;Santa Fe
18327;Láchar
18328;Láchar
18328;Pinos Puente
18329;Chimeneas
18329;Santa Fe
18330;Atarfe
18330;Chauchina
18330;Santa Fe
18339;Cijuela
18339;Chauchina
18340;Fuente Vaqueros
18349;Cástaras
18350;Íllora
18360;Huétor Tájar
18360;Loja
18369;Villanueva Mesía
18370;Moraleda de Zafayona
18380;Íllora
18381;Íllora
18400;Órgiva
18410;Carataunas
18410;Órgiva
18410;Soportújar
18411;Pampaneira
18412;Bubión
18413;Capileira
18414;Taha, La
18415;Pórtugos
18416;Busquístar
18416;Taha, La
18417;Trevélez
18418;Cáñar
18418;Motril
18418;Órgiva
18420;Lanjarón
18420;Alpujarra de la Sierra
18430;Torvizcón
18438;Almegíjar
18439;Cástaras
18440;Cádiar
18448;Cádiar
18449;Lobras
18450;Alpujarra de la Sierra
18451;Bérchules
18452;Juviles
18460;Alpujarra de la Sierra
18470;Válor
18480;Ugíjar
18490;Murtas
18491;Turón
18492;Murtas
18492;Ugíjar
18494;Ugíjar
18494;Nevada
18500;Guadix
18501;Montejícar
18510;Benalúa
18511;Valle del Zalabí
18512;Dólar
18512;Huéneja
18512;Calahorra, La
18513;Ferreira
18514;Aldeire
18515;Fonelas
18515;Guadix
18515;Purullena
18516;Beas de Guadix
18516;Lugros
18516;Marchal
18516;Polícar
18517;Cortes y Graena
18517;Peza, La
18517;Quéntar
18518;Albuñán
18518;Alquife
18518;Cogollos de Guadix
18518;Jerez del Marquesado
18518;Lanteira
18519;Guadix
18519;Purullena
18520;Alamedilla
18530;Pedro Martínez
18538;Alicún de Ortega
18538;Dehesas de Guadix
18539;Villanueva de las Torres
18540;Gobernador
18540;Huélago
18540;Alpujarra de la Sierra
18540;Morelábor
18550;Iznalloz
18550;Domingo Pérez de Granada
18560;Guadahortuna
18561;Montejícar
18562;Píñar
18563;Gobernador
18563;Torre-Cardela
18564;Colomera
18565;Campotéjar
18566;Benalúa de las Villas
18567;Dehesas Viejas
18567;Iznalloz
18567;Domingo Pérez de Granada
18568;Píñar
18569;Moclín
18569;Montillana
18570;Deifontes
18600;Ítrabo
18600;Motril
18610;Salobreña
18611;Molvízar
18612;Ítrabo
18613;Motril
18614;Gualchos
18614;Lújar
18614;Motril
18615;Vélez de Benaudalla
18615;Guájares, Los
18616;Vélez de Benaudalla
18620;Alhendín
18630;Villa de Otura
18640;Padul
18650;Dúrcal
18650;Villa de Otura
18656;Lecrín
18657;Nigüelas
18658;Valle, El
18658;Pinar, El
18659;Albuñuelas
18659;Villamena
18660;Pinar, El
18670;Vélez de Benaudalla
18680;Dúrcal
18680;Salobreña
18690;Almuñécar
18697;Almuñécar
18698;Otívar
18699;Jete
18699;Lentegí
18700;Albuñol
18708;Albondón
18710;Órgiva
18710;Polopos
18710;Sorvilán
18711;Rubite
18712;Polopos
18713;Sorvilán
18720;Motril
18730;Motril
18740;Gualchos
18750;Polopos
18750;Sorvilán
18760;Albuñol
18770;Albuñol
18800;Baza
18800;Motril
18810;Caniles
18811;Zújar
18812;Freila
18813;Cuevas del Campo
18814;Cortes de Baza
18815;Cortes de Baza
18816;Castril
18817;Benamaurel
18818;Castilléjar
18819;Caniles
18820;Puebla de Don Fadrique
18830;Huéscar
18830;Íllora
18840;Cádiar
18840;Galera
18840;Ugíjar
18849;Galera
18850;Cúllar
18850;Huéscar
18857;Cúllar
18858;Orce
18859;Cúllar
18860;Baza
18860;Guadix
18870;Gor
18880;Guadix
18890;Gorafe
18891;Cúllar
19001;Guadalajara
19002;Guadalajara
19003;Guadalajara
19004;Guadalajara
19005;Guadalajara
19080;Guadalajara
19080;Yebes
19100;Pastrana
19110;Mondéjar
19111;Yebra
19112;Albares
19112;Pozo de Almoguera
19113;Fuentenovilla
19114;Mazuecos
19115;Almoguera
19116;Driebes
19117;Albalate de Zorita
19118;Almonacid de Zorita
19119;Albalate de Zorita
19119;Almonacid de Zorita
19119;Escariche
19119;Escopete
19119;Hontoba
19119;Hueva
19119;Illana
19119;Sayatón
19119;Zorita de los Canes
19120;Sacedón
19125;Alcocer
19126;Salmerón
19127;Alarilla
19127;Castilforte
19127;Escamilla
19127;Millana
19127;Sacedón
19128;Chillarón del Rey
19128;Mantiel
19128;Pareja
19128;Sacedón
19129;Alique
19129;Pareja
19130;Auñón
19131;Auñón
19132;Alhóndiga
19132;Valdeconcha
19133;Alocén
19133;Berninches
19133;Budia
19133;Durón
19133;Olivar, El
19134;Peñalver
19134;Tendilla
19135;Armuña de Tajuña
19135;Arroyo de las Fraguas
19139;Yebes
19140;Horche
19141;Aranzueque
19141;Loranca de Tajuña
19141;Valdarachas
19141;Yebes
19142;Lupiana
19142;Valdeavellano
19143;Durón
19143;Irueste
19143;Romanones
19143;San Andrés del Rey
19143;Yélamos de Abajo
19143;Yélamos de Arriba
19144;Fuentelencina
19144;Fuentelviejo
19144;Moratilla de los Meleros
19145;Renera
19150;Guadalajara
19151;Centenera
19152;Aldeanueva de Guadalajara
19153;Atanzón
19160;Chiloeches
19161;Pozo de Guadalajara
19162;Pioz
19170;Casar, El
19171;Cabanillas del Campo
19174;Galápagos
19174;Torrejón del Rey
19174;Valdeaveruelo
19180;Marchamalo
19181;Guadalajara
19182;Fuentelahiguera de Albatages
19184;Casa de Uceda
19184;Tortuero
19184;Valdepeñas de la Sierra
19184;Villaseca de Uceda
19184;Viñuelas
19185;Casar, El
19185;Valdeaveruelo
19185;Valdenuño Fernández
19186;Cubillo de Uceda, El
19187;Uceda
19188;Uceda
19190;Torija
19191;Pozo de Guadalajara
19191;Torija
19192;Gajanejos
19192;Pioz
19192;Trijueque
19193;Guadalajara
19194;Guadalajara
19196;Argecilla
19196;Ledanca
19196;Muduex
19196;Utande
19196;Valdearenas
19197;Cañizar
19197;Ciruelas
19197;Guadalajara
19197;Heras de Ayuso
19197;Torija
19197;Torre del Burgo
19198;Tórtola de Henares
19200;Azuqueca de Henares
19208;Alovera
19209;Quer
19209;Villanueva de la Torre
19210;Yunquera de Henares
19219;Málaga del Fresno
19219;Malaguilla
19219;Villanueva de la Torre
19220;Humanes
19222;Tamajón
19223;Campillo de Ranas
19223;Majaelrayo
19224;Campillo de Ranas
19224;Tamajón
19224;Valverde de los Arroyos
19225;Mierla, La
19225;Puebla de Valles
19225;Retiendas
19225;Valdesotos
19226;Humanes
19226;Mohernando
19226;Tamajón
19227;Alarilla
19227;Matarrubia
19227;Robledillo de Mohernando
19227;Taragudo
19229;Cogolludo
19229;Humanes
19229;Montarrón
19229;Puebla de Beleña
19230;Cogolludo
19237;Arbancón
19237;Cogolludo
19237;Fuencemillán
19237;San Andrés del Congosto
19237;Zarzuela de Jadraque
19238;Huerce, La
19238;Ordial, El
19239;Cogolludo
19239;Monasterio
19240;Jadraque
19242;Hiendelaencina
19243;Bustares
19243;Congostrina
19243;Gascueña de Bornova
19243;Prádena de Atienza
19243;Robledo de Corpes
19243;Toba, La
19243;Villares de Jadraque
19244;Condemios de Arriba
19244;Navas de Jadraque, Las
19244;Ordial, El
19245;Angón
19245;Cendejas de Enmedio
19245;Cendejas de la Torre
19245;Jirueque
19245;Negredo
19245;Pálmaces de Jadraque
19245;Rebollosa de Jadraque
19245;Santiuste
19245;Torremocha de Jadraque
19246;Casas de San Galindo
19246;Jadraque
19246;Medranda
19246;Miralrío
19246;Pinilla de Jadraque
19246;Villanueva de Argecilla
19247;Bujalaro
19247;Espinosa de Henares
19247;Membrillera
19248;Hita
19250;Sigüenza
19260;Alcolea del Pinar
19261;Alcolea del Pinar
19261;Luzaga
19262;Estriégana
19262;Saúca
19262;Sigüenza
19263;Sigüenza
19264;Sigüenza
19265;Sigüenza
19266;Olmeda de Jadraque, La
19266;Sigüenza
19267;Sigüenza
19268;Algora
19268;Mirabueno
19268;Sigüenza
19268;Torremocha del Campo
19269;Paredes de Sigüenza
19269;Riofrío del Llano
19269;Sienes
19269;Sigüenza
19269;Valdelcubo
19270;Atienza
19274;Atienza
19274;Cantalojas
19274;Miñosa, La
19275;Albendiego
19275;Campisábalos
19275;Cantalojas
19275;Condemios de Abajo
19275;Condemios de Arriba
19275;Galve de Sorbe
19275;Somolinos
19276;Atienza
19276;Bañuelos
19276;Hijes
19276;Miedes de Atienza
19276;Romanillos de Atienza
19276;Ujados
19277;Alcolea de las Peñas
19277;Atienza
19277;Cincovillas
19277;Paredes de Sigüenza
19277;Tordelrábano
19278;Bodera, La
19278;Miñosa, La
19280;Maranchón
19281;Maranchón
19283;Alcolea del Pinar
19283;Anguita
19283;Iniéstola
19285;Ciruelos del Pinar
19285;Luzón
19286;Anquela del Ducado
19286;Mazarete
19287;Anquela del Ducado
19287;Establés
19287;Fuentelsaz
19287;Maranchón
19287;Milmarcos
19287;Tartanedo
19290;Fontanar
19292;Copernal
19292;Espinosa de Henares
19294;Castejón de Henares
19294;Mandayona
19294;Matillas
19294;Villaseca de Henares
19295;Baides
19295;Huérmeces del Cerro
19295;Viana de Jadraque
19300;Molina de Aragón
19310;Alcoroches
19310;Checa
19310;Chequilla
19311;Orea
19312;Pinilla de Molina
19312;Terzaga
19312;Traíd
19313;Peralejos de las Truchas
19314;Taravilla
19315;Megina
19320;Alustante
19321;Alustante
19323;Tordesilos
19324;Setiles
19325;Adobes
19325;Piqueras
19325;Tordellego
19326;Pobo de Dueñas, El
19327;Pedregal, El
19328;Castellar de la Muela
19328;Hombrados
19328;Morenilla
19332;Algar de Mesa
19332;Mochales
19332;Tartanedo
19332;Villel de Mesa
19333;Tartanedo
19334;Corduente
19334;Tartanedo
19336;Pardos
19337;Torrubia
19338;Tortuera
19339;Embid
19339;Rueda de la Sierra
19340;Rillo de Gallo
19341;Corduente
19342;Herrería
19343;Corduente
19344;Corduente
19345;Torremocha del Pinar
19346;Selas
19346;Semillas
19350;Molina de Aragón
19351;Molina de Aragón
19352;Prados Redondos
19353;Prados Redondos
19354;Prados Redondos
19355;Torrecuadrada de Molina
19357;Anquela del Pedregal
19360;Campillo de Dueñas
19361;Yunta, La
19362;Molina de Aragón
19363;Molina de Aragón
19390;Baños de Tajo
19390;Corduente
19390;Fuembellida
19390;Fuentenovilla
19390;Tierzo
19390;Valhermoso
19391;Castilnuevo
19391;Prados Redondos
19391;Torremochuela
19392;Corduente
19400;Brihuega
19410;Brihuega
19411;Brihuega
19411;Valfermoso de Tajuña
19412;Brihuega
19412;Caspueñas
19412;Valdegrudas
19413;Brihuega
19414;Brihuega
19420;Cifuentes
19428;Cifuentes
19429;Cifuentes
19431;Canredondo
19431;Cifuentes
19431;Torrecuadradilla
19432;Abánades
19432;Ocentejo
19432;Sacecorbo
19432;Torremocha del Campo
19441;Huertahernando
19441;Riba de Saelices
19442;Ablanque
19443;Cobeta
19443;Olmeda de Cobeta
19443;Saelices de la Sal
19444;Olmeda de Cobeta
19444;Zaorejas
19445;Anguita
19445;Esplegares
19445;Hortezuela de Océn
19445;Sotodosos
19450;Trillo
19458;Trillo
19459;Budia
19459;Cifuentes
19460;Villanueva de Alcorón
19461;Armallones
19461;Zaorejas
19462;Peñalén
19463;Poveda de la Sierra
19490;Alaminos
19490;Almadrones
19490;Barriopedro
19490;Brihuega
19490;Cogollor
19490;Masegoso de Tajuña
19490;Valderrebollo
19491;Henche
19491;Inviernas, Las
19491;Solanillos del Extremo
19491;Sotillo, El
19491;Torremocha del Campo
19492;Arbeteta
19492;Pareja
19492;Recuenco, El
19492;Trillo
19492;Valtablado del Río
19493;Peralveche
19495;Zaorejas
19680;Salobreña
19832;Esponellà
20001;Donostia/San Sebastián
20002;Donostia/San Sebastián
20003;Donostia/San Sebastián
20004;Donostia/San Sebastián
20005;Donostia/San Sebastián
20006;Donostia/San Sebastián
20007;Donostia/San Sebastián
20008;Donostia/San Sebastián
20009;Donostia/San Sebastián
20010;Donostia/San Sebastián
20011;Donostia/San Sebastián
20012;Donostia/San Sebastián
20013;Donostia/San Sebastián
20014;Donostia/San Sebastián
20015;Donostia/San Sebastián
20016;Donostia/San Sebastián
20017;Donostia/San Sebastián
20018;Donostia/San Sebastián
20100;Lezo
20100;Errenteria
20100;Donostia/San Sebastián
20110;Pasaia
20115;Astigarraga
20120;Hernani
20128;Hernani
20130;Urnieta
20140;Andoain
20150;Aduna
20150;Villabona
20159;Asteasu
20159;Zizurkil
20159;Larraul
20160;Donostia/San Sebastián
20160;Lasarte-Oria
20170;Usurbil
20180;Oiartzun
20200;Beasain
20210;Lazkao
20211;Ataun
20212;Olaberria
20213;Idiazabal
20214;Zerain
20214;Mutiloa
20214;Segura
20215;Zegama
20216;Ormaiztegi
20217;Gabiria
20218;Ezkio-Itsaso
20220;Legazpi
20230;Legazpi
20240;Ordizia
20247;Zaldibia
20248;Arama
20248;Gaintza
20248;Altzaga
20249;Itsasondo
20250;Legorreta
20259;Baliarrain
20260;Alegia
20267;Ikaztegieta
20267;Tolosa
20268;Altzo
20268;Amezketa
20268;Tolosa
20269;Abaltzisketa
20269;Orendain
20270;Anoeta
20271;Irura
20280;Hondarribia
20301;Irun
20302;Irun
20303;Irun
20304;Irun
20305;Irun
20400;Ibarra
20400;Tolosa
20490;Lizartza
20490;Orexa
20491;Belauntza
20491;Leaburu
20491;Gaztelu
20492;Berastegi
20493;Berastegi
20493;Berrobi
20493;Elduain
20494;Alkiza
20494;Hernialde
20494;Tolosa
20495;Albiztur
20496;Bidania-Goiatz
20500;Arrasate/Mondragón
20530;Eskoriatza
20530;Leintz-Gatzaga
20540;Eskoriatza
20550;Aretxabaleta
20560;Oñati
20567;Oñati
20568;Oñati
20569;Oñati
20569;Bergara
20570;Bergara
20577;Antzuola
20578;Bergara
20580;Bergara
20590;Soraluze-Placencia de las Armas
20600;Eibar
20690;Elgeta
20700;Urretxu
20700;Zumarraga
20709;Ezkio-Itsaso
20720;Azkoitia
20730;Azpeitia
20737;Errezil
20739;Beizama
20740;Zestoa
20749;Aizarnazabal
20749;Zestoa
20750;Zumaia
20800;Zarautz
20808;Getaria
20809;Aia
20810;Aia
20810;Orio
20820;Deba
20829;Deba
20830;Mutriku
20850;Mendaro
20860;Elgoibar
20870;Elgoibar
21001;Huelva
21002;Huelva
21003;Huelva
21004;Huelva
21005;Huelva
21006;Huelva
21007;Aracena
21007;Huelva
21100;Aljaraque
21100;Punta Umbría
21110;Aljaraque
21110;Punta Umbría
21120;Aljaraque
21130;Moguer
21130;Palos de la Frontera
21200;Aracena
21207;Aracena
21207;Linares de la Sierra
21208;Aracena
21208;Cortelazor
21208;Marines, Los
21209;Aracena
21209;Corteconcepción
21209;Puerto Moral
21210;Zufre
21220;Higuera de la Sierra
21230;Cortegana
21239;Aroche
21239;Cortegana
21239;Santa Ana la Real
21240;Aroche
21248;Aroche
21250;Rosal de la Frontera
21260;Santa Olalla del Cala
21270;Cala
21280;Arroyomolinos de León
21290;Almonaster la Real
21290;Fuenteheridos
21290;Jabugo
21291;Galaroza
21291;Nava, La
21291;Valdelarco
21292;Castaño del Robledo
21292;Fuenteheridos
21300;Calañas
21309;Calañas
21320;Cerro de Andévalo, El
21330;Almonaster la Real
21330;Cerro de Andévalo, El
21330;Cortegana
21340;Alájar
21340;Aroche
21342;Almonaster la Real
21350;Almonaster la Real
21359;Almonaster la Real
21359;Santa Ana la Real
21360;Jabugo
21380;Cumbres Mayores
21386;Cumbres de San Bartolomé
21387;Cumbres de Enmedio
21388;Cañaveral de León
21388;Hinojales
21390;Encinasola
21400;Ayamonte
21400;Lepe
21409;Ayamonte
21410;Isla Cristina
21420;Ayamonte
21420;Isla Cristina
21430;Isla Cristina
21431;Isla Cristina
21440;Lepe
21449;Lepe
21450;Cartaya
21450;Lepe
21459;Cartaya
21459;Punta Umbría
21500;Gibraleón
21510;San Bartolomé de la Torre
21520;Alosno
21520;San Bartolomé de la Torre
21530;Alosno
21540;Cartaya
21540;Villanueva de los Castillejos
21550;Puebla de Guzmán
21559;Puebla de Guzmán
21560;Paymogo
21570;Santa Bárbara de Casa
21580;Aroche
21580;Cabezas Rubias
21580;Cerro de Andévalo, El
21590;Villablanca
21591;San Silvestre de Guzmán
21592;Villanueva de las Cruces
21593;Almendro, El
21594;Granado, El
21595;Sanlúcar de Guadiana
21600;Valverde del Camino
21609;Beas
21610;San Juan del Puerto
21620;Santa Olalla del Cala
21620;Trigueros
21630;Beas
21639;Beas
21639;San Juan del Puerto
21640;Zalamea la Real
21647;Berrocal
21647;Zalamea la Real
21649;Almonaster la Real
21649;Campillo, El
21649;Zalamea la Real
21650;Campillo, El
21660;Minas de Riotinto
21667;Minas de Riotinto
21668;Campofrío
21668;Granada de Río-Tinto, La
21668;Zalamea la Real
21669;Almonaster la Real
21670;Nerva
21700;Palma del Condado, La
21710;Bollullos Par del Condado
21720;Rociana del Condado
21730;Almonte
21739;Almonte
21740;Hinojos
21750;Almonte
21760;Almonte
21800;Moguer
21810;Palos de la Frontera
21819;Palos de la Frontera
21820;Lucena del Puerto
21830;Bonares
21840;Niebla
21850;Villarrasa
21860;Villalba del Alcor
21870;Escacena del Campo
21880;Paterna del Campo
21890;Manzanilla
21891;Chucena
22000;Huesca
22001;Huesca
22002;Huesca
22003;Huesca
22004;Huesca
22005;Huesca
22006;Huesca
22080;Huesca
22094;Huesca
22097;Huesca
22100;Sangarrén
22110;Salillas
22110;Sesa
22111;Monflorite-Lascasas
22112;Albero Alto
22113;Novales
22116;Gurrea de Gállego
22120;Siétamo
22121;Siétamo
22122;Angüés
22122;Ibieca
22122;Siétamo
22123;Angüés
22124;Lascellas-Ponzano
22125;Laluenga
22126;Laperdiguera
22131;Berbegal
22131;Peralta de Alcofea
22132;Barbuñales
22132;Pertusa
22132;Torres de Alcanadre
22133;Angüés
22133;Antillón
22133;Blecua y Torres
22134;Blecua y Torres
22135;Alcalá del Obispo
22135;Argavieso
22140;Loporzano
22141;Bierge
22141;Casbas de Huesca
22141;Loporzano
22142;Casbas de Huesca
22143;Abiego
22144;Bierge
22145;Alquézar
22146;Santa María de Dulcis
22147;Abiego
22147;Adahuesca
22148;Bárcabo
22148;Colungo
22149;Bárcabo
22149;Aínsa-Sobrarbe
22150;Arguis
22160;Sotonera, La
22161;Sotonera, La
22162;Sotonera, La
22190;Vicién
22191;Quicena
22192;Loporzano
22192;Tierz
22193;Igriés
22193;Nueno
22194;Alerre
22194;Banastás
22194;Chimillas
22194;Huesca
22195;Huesca
22196;Huesca
22196;Monflorite-Lascasas
22197;Huesca
22200;Sariñena
22210;Huerto
22210;Peralta de Alcofea
22211;Huerto
22212;Alberuela de Tubo
22212;Capdesaso
22212;Lalueza
22213;Lanaja
22213;Peralta de Alcofea
22213;Sariñena
22214;Lalueza
22215;Castelflorite
22215;Peralta de Alcofea
22215;Sariñena
22216;Lanaja
22216;Poleñino
22220;Albalatillo
22221;Sariñena
22222;Castejón de Monegros
22223;Valfarta
22225;Grañén
22230;Sena
22231;Villanueva de Sigena
22232;Ontiñena
22233;Chalamera
22234;Ballobar
22240;Tardienta
22250;Lanaja
22251;Alcubierre
22252;Robres
22253;Senés de Alcubierre
22254;Torralba de Aragón
22255;Albero Bajo
22255;Almuniente
22255;Barbués
22255;Grañén
22255;Torres de Barbués
22260;Grañén
22268;Grañén
22268;Lalueza
22268;Piracés
22268;Tramaced
22269;Almuniente
22269;Grañén
22270;Almudévar
22280;Gurrea de Gállego
22281;Gurrea de Gállego
22282;Alcalá de Gurrea
22283;Alcalá de Gurrea
22283;Almudévar
22300;Barbastro
22310;Castejón del Puente
22311;Azara
22311;Azlor
22311;Peraltilla
22312;Grado, El
22312;Hoz y Costean
22313;Castillazuelo
